gene_callers_id	MIT1002_ac_a	MIT1002_ac_b	MIT1002_ac_c	MIT1002_glc_a	MIT1002_glc_ac_5_a	MIT1002_glc_ac_5_c	MIT1002_glc_ac_8_a	MIT1002_glc_ac_8_b	MIT1002_glc_ac_8_c	MIT1002_glc_b	MIT1002_glc_c
1150	0.27391304347826084	0.08405797101449275	0.06376811594202898	0.0463768115942029	0.13333333333333333	0.30869565217391304	0.04057971014492753	0.09420289855072464	0.2318840579710145	0.06231884057971015	0.2594202898550725
1151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1152	12.60562015503876	3.252906976744186	4.038759689922481	5.135658914728682	5.955426356589148	10.132751937984496	4.711240310077519	4.665697674418604	7.737403100775194	2.5939922480620154	5.897286821705427
1153	14.243016759776536	4.739292364990689	5.473929236499069	9.350093109869647	4.381750465549349	8.949720670391061	7.283985102420856	5.6471135940409685	12.613594040968342	4.207635009310987	8.608938547486034
1154	15.646929824561404	4.74780701754386	4.717105263157895	7.0548245614035086	9.644736842105264	11.164473684210526	7.890350877192983	5.021929824561403	10.410087719298245	3.116228070175439	6.3618421052631575
1155	31.097393689986284	10.21673525377229	12.052126200274348	10.327846364883403	23.626886145404665	40.212620027434845	13.722908093278464	13.164609053497943	20.411522633744855	4.7229080932784635	12.659807956104252
1156	27.272563176895307	7.622141997593261	8.507821901323707	6.451865222623345	16.92117930204573	33.50361010830325	9.250902527075812	8.637785800240675	14.260529482551144	4.287003610108303	7.121540312876053
1157	14.620481927710843	4.435073627844712	5.271753681392235	5.698125836680053	11.338688085676038	18.00736278447122	5.840696117804551	7.088353413654619	10.414993306559571	4.179384203480589	9.852744310575636
1158	791.1477987421383	227.67106918238994	236.78616352201257	72.88679245283019	596.0301886792453	1045.6440251572328	178.71132075471698	132.87735849056602	211.38553459119498	57.48176100628931	111.85534591194968
1159	768.0236857307915	202.20219526285385	231.69844020797228	133.8526863084922	558.3350664355863	1028.4321201617563	177.60311958405546	145.45984979780474	249.97053726169844	88.02946273830156	172.21490467937608
1160	95.53968253968254	30.83774250440917	32.77072310405644	29.603174603174605	63.560846560846564	100.94708994708995	47.67724867724868	38.28395061728395	67.48500881834215	15.931216931216932	31.850088183421516
1161	238.8111281265952	47.772843287391524	47.98672792240939	37.33129147524247	111.28075548749362	210.22256253190403	74.99489535477284	64.40888208269526	116.55487493619194	20.974987238386934	43.7524247064829
1162	1258.4035874439462	86.88340807174887	68.75037369207773	22.18086696562033	61.91778774289985	102.31539611360239	34.020926756352765	28.44544095665172	51.200298953662184	9.893871449925262	22.101644245142005
1163	2342.696380334954	171.6709886547812	93.86061588330632	4.283090221501891	10.971907077255537	18.7882225823879	9.29767693138844	9.320367368989736	21.285251215559157	1.86709886547812	4.056185845488925
1164	999.180817610063	57.040880503144656	295.7138364779874	6.812893081761007	8.465408805031446	13.96069182389937	8.45125786163522	9.630503144654089	16.300314465408807	2.957547169811321	6.544025157232705
1165	195.34830729166666	43.74913194444444	135.30946180555554	33.25889756944444	105.57074652777777	143.91145833333334	48.72178819444444	41.678385416666664	71.44552951388889	18.299913194444443	38.56358506944444
1166	51.988066825775654	12.98249801113763	26.446300715990454	21.042959427207638	34.241845664280035	51.98090692124105	19.41447891805887	21.501193317422434	38.43357199681782	10.609387430389818	18.653937947494033
1167	24.234285714285715	6.639047619047619	8.312380952380952	14.894285714285715	33.74952380952381	44.78857142857143	13.572380952380952	12.209523809523809	24.251428571428573	8.894285714285715	14.300952380952381
1168	163.56378600823047	50.36213991769547	48.60493827160494	58.7843621399177	99.29465020576131	176.57942386831274	115.9761316872428	111.73744855967078	200.27736625514405	37.4082304526749	70.26913580246914
1169	119.20166320166321	37.51316701316701	36.102910602910605	47.225571725571726	84.05370755370755	133.9012474012474	61.94074844074844	57.017671517671516	98.32778932778933	25.83679833679834	58.1004851004851
1170	39.009101251422074	11.814562002275313	12.263936291240045	17.795221843003414	22.225255972696246	42.21160409556314	19.037542662116042	15.995449374288965	30.57792946530148	8.620022753128556	13.556313993174061
1171	221.83006535947712	66.39433551198258	64.50326797385621	84.06100217864923	159.89324618736384	252.15032679738562	92.20261437908496	90.68627450980392	155.19825708061003	42.570806100217865	89.40958605664488
1172	156.11585944919278	45.91737891737892	45.01709401709402	58.970560303893635	101.61158594491928	198.57264957264957	83.96961063627731	74.20797720797721	142.1130104463438	28.532763532763532	62.76068376068376
1173	64.6884531590414	21.154684095860567	21.498910675381264	15.22875816993464	43.869281045751634	68.61873638344227	27.688453159041394	29.943355119825707	48.66230936819172	12.01525054466231	19.971677559912855
1174	40.728070175438596	11.608552631578947	10.794956140350877	11.408991228070175	28.150219298245613	46.33991228070175	17.779605263157894	17.598684210526315	27.962719298245613	5.266447368421052	12.326754385964913
1175	31.906759906759905	8.742424242424242	8.312354312354312	8.651515151515152	27.2995337995338	47.303030303030305	8.054778554778554	7.238927738927739	16.053613053613052	5.217948717948718	9.663170163170163
1176	186.9337899543379	50.146118721461185	67.74885844748859	15.821917808219178	171.91780821917808	295.6506849315069	37.45205479452055	32.4634703196347	45.97260273972603	10.054794520547945	16.24200913242009
1177	253.12813852813852	77.43030303030304	93.4917748917749	22.387878787878787	293.3844155844156	477.2839826839827	44.55497835497835	38.095238095238095	58.24242424242424	13.748051948051948	22.466666666666665
1178	249.70731707317074	76.60670731707317	81.92378048780488	8.175813008130081	336.8668699186992	587.4461382113822	43.707317073170735	35.28963414634146	48.766260162601625	7.568089430894309	11.067073170731707
1179	21.408839779005525	4.8250460405156534	6.300184162062615	5.01841620626151	16.48802946593002	28.30755064456722	9.641804788213628	7.39134438305709	12.750460405156538	3.2025782688766116	5.627992633517495
1180	12.488584474885844	3.625570776255708	2.2374429223744294	14.474885844748858	8.415525114155251	16.575342465753426	9.273972602739725	3.7579908675799087	8.776255707762557	5.5479452054794525	9.65296803652968
1181	918.9964412811388	254.41281138790035	267.41755634638196	49.761565836298935	687.3404507710558	1202.2479240806642	236.22538552787663	183.1779359430605	271.12336892052195	50.997627520759195	95.02253855278767
1182	1049.7884002549395	326.4136392606756	339.8381134480561	107.9987253027406	797.3645634161886	1501.6290630975143	297.50286806883366	241.23263224984066	387.9987253027406	89.73932441045251	185.13001912045888
1183	119.3375796178344	34.96496815286624	35.86411889596603	29.003184713375795	85.38322717622081	138.77176220806794	50.76326963906582	45.12314225053078	82.64331210191082	17.8864118895966	35.84819532908705
1184	281.82337317397077	90.66135458167331	87.04249667994688	76.04780876494024	177.73837981407704	314.65338645418325	129.33333333333334	121.97875166002656	210.99070385126163	38.91102257636122	81.45019920318725
1185	460.6067019400353	140.8148148148148	127.53968253968254	143.53439153439155	291.0670194003527	486.9188712522046	203.90123456790124	210.3015873015873	373.61552028218694	80.32451499118166	156.03174603174602
1186	78.21794871794872	24.58004158004158	23.025294525294527	25.291406791406793	49.65661815661816	92.27789327789328	38.2023562023562	35.85966735966736	60.82328482328482	13.131323631323632	28.96153846153846
1187	158.78298936835523	52.99499687304565	49.15447154471545	78.57973733583489	124.81738586616635	228.45278298936836	118.61475922451532	105.35647279549718	187.3827392120075	41.998749218261416	93.69606003752345
1188	190.32863849765258	50.76995305164319	53.557120500782474	44.13458528951487	151.2206572769953	254.85133020344287	90.6244131455399	80.46948356807512	118.48043818466354	26.302034428794993	51.81846635367762
1189	115.28294573643412	36.03875968992248	36.62403100775194	101.71705426356588	59.463178294573645	90.79263565891473	61.12403100775194	55.7906976744186	120.28875968992249	58.513565891472865	120.92248062015504
1190	91.96618357487922	27.5	32.48309178743961	69.1376811594203	52.888888888888886	91.52657004830918	55.53864734299517	49.13768115942029	95.81159420289855	37.61352657004831	78.6256038647343
1191	1683.1587301587301	710.547619047619	164.53968253968253	1230.420634920635	92.31746031746032	144.95238095238096	1110.6746031746031	1440.6746031746031	2632.2301587301586	763.1507936507936	1745.126984126984
1192	1977.5330261136712	1099.8648233486942	231.25499231950846	2096.15821812596	158.6267281105991	240.5867895545315	2465.757296466974	2344.5130568356376	3779.3763440860216	1050.1643625192012	2059.9662058371737
1193	788.2168803418804	236.22542735042734	220.13675213675214	59.375	543.542735042735	938.724358974359	227.61431623931625	197.56089743589743	281.9017094017094	49.5309829059829	82.16132478632478
1194	707.4307832422586	221.60018214936247	221.98178506375228	93.67668488160291	527.695810564663	941.7841530054645	208.5327868852459	167.4016393442623	273.7914389799636	60.15664845173042	117.53734061930783
1195	177.0870279146141	46.13054187192118	56.15435139573071	16.307060755336618	142.9745484400657	233.64039408866995	26.639573070607554	19.174055829228244	25.8752052545156	9.20607553366174	18.360426929392446
1196	56.21188630490956	15.593669250645995	18.42377260981912	93.43087855297158	35.604005167958654	62.51227390180878	28.17248062015504	25.21640826873385	41.29586563307493	37.78423772609819	80.84689922480621
1197	39.34110334110334	13.13986013986014	17.35819735819736	145.66588966588967	22.50971250971251	42.69308469308469	51.59440559440559	48.53923853923854	86.23076923076923	63.45532245532245	130.23232323232324
1198	106.32657306292252	35.369214768590744	53.55746229849194	667.0800832033282	55.98907956318253	99.46073842953719	144.49921996879874	144.65314612584504	321.0322412896516	299.39833593343735	572.9932397295892
1199	3815.5171821305844	1282.1941580756013	1064.7285223367699	2278.8058419243985	3299.5068728522338	5738.503436426116	3034.3625429553263	2825.462199312715	5055.427835051546	1105.479381443299	2516.6494845360826
1200	746.1623931623932	197.35327635327636	189.25071225071224	203.94586894586894	686.6723646723647	1129.3589743589744	536.5185185185185	476.72934472934475	886.2051282051282	152.06552706552708	314.4301994301994
1201	1054.7736577829278	327.46852066434917	316.5747392815759	70.6203167246041	2755.531865585168	6084.943221320973	1513.9887987640016	1301.082271147161	2637.2190034762457	31.914252607184242	82.62224797219004
1202	359.3057199211045	98.37869822485207	95.7534516765286	45.45364891518738	468.28205128205127	888.0729783037475	220.97435897435898	189.99605522682447	343.7573964497041	26.63905325443787	43.82051282051282
1203	397.15435606060606	99.16856060606061	116.23579545454545	59.39204545454545	585.0255681818181	1038.0785984848485	203.10511363636363	172.50757575757575	302.9412878787879	28.21969696969697	58.60037878787879
1204	180.0839255499154	48.36649746192894	55.22199661590525	35.243654822335024	164.42267343485616	285.8115059221658	68.44839255499154	58.93197969543147	92.89035532994924	17.827072758037225	37.121827411167516
1205	1090.1025641025642	209.65128205128204	312.10769230769233	63.302564102564105	186.45128205128205	272.12820512820514	84.40512820512821	72.94358974358974	101.39487179487179	25.774358974358975	31.348717948717947
1206	597.5874587458746	176.05775577557756	145.84983498349834	1011.2178217821782	332.45214521452147	560.009900990099	710.9884488448845	719.6006600660066	1266.5478547854786	521.5511551155115	1160.3894389438944
1207	192.15408805031447	55.7122641509434	57.959119496855344	32.27358490566038	131.46069182389937	207.41037735849056	59.355345911949684	51.26729559748428	84.66509433962264	21.562893081761008	44.333333333333336
1208	117.21076746849943	34.327605956471935	31.47193585337915	71.3069873997709	74.57846506300115	137.39289805269186	79.98281786941581	74.01718213058419	144.79495990836196	38.88430698739977	80.21764032073311
1209	54.62907268170426	15.67251461988304	17.34502923976608	28.056808688387637	35.59147869674185	68.5079365079365	35.54803675856307	32.47201336675021	57.54970760233918	14.970760233918128	28.429406850459483
1210	41.55808080808081	13.717171717171718	13.813131313131313	26.843434343434343	23.484848484848484	49.4520202020202	32.78030303030303	28.88131313131313	59.44444444444444	14.196969696969697	31.411616161616163
1211	12.021097046413502	3.240506329113924	3.3164556962025316	10.680731364275669	7.590717299578059	13.891701828410689	12.769338959212376	12.216596343178622	18.703234880450072	5.542897327707454	9.357243319268635
1212	18976.417840375587	4400.427230046948	4164.4647887323945	286.8262910798122	10702.333333333334	12920.333333333334	998.5680751173709	660.6854460093897	1026.4413145539907	385.63849765258215	490.8356807511737
1213	711.3699788583509	170.35588442565188	219.08174770965468	94.89147286821705	530.5327695560254	812.3474277660324	114.02466525722339	100.59267089499647	166.738548273432	42.40944326990839	94.37209302325581
1214	207.94882434301522	60.976486860304284	64.48132780082987	37.54356846473029	140.1106500691563	235.3402489626556	69.94467496542185	62.147994467496545	86.25726141078839	21.53526970954357	42.52558782849239
1215	280.979797979798	70.8080808080808	83.61904761904762	40.486291486291485	191.3896103896104	332.9134199134199	77.78354978354979	68.42135642135642	97.26118326118326	25.0995670995671	51.54834054834055
1216	247.13898305084746	78.07344632768361	76.83502824858758	42.51073446327683	184.88022598870057	351.03389830508473	81.78757062146893	65.93446327683615	107.16949152542372	23.310734463276837	52.394350282485874
1217	231.71929824561403	63.92797783933518	75.22068328716529	33.770083102493075	164.34256694367497	281.3619575253924	75.0101569713758	60.85780240073869	97.37950138504155	19.488457987072945	40.86888273314866
1218	258.62240663900417	75.03803596127247	79.93499308437067	44.42634854771784	157.7005532503458	304.72544951590595	86.21092669432919	75.45677731673582	131.9256569847856	26.719225449515907	54.625172890733054
1219	308.5635738831615	88.87285223367698	97.92611683848797	56.56357388316151	187.74570446735396	355.71993127147766	87.83676975945018	67.4553264604811	117.04123711340206	27.651202749140893	67.4192439862543
1220	308.0085910652921	76.25429553264605	87.52233676975945	36.3573883161512	214.12199312714776	351.733676975945	70.6701030927835	51.38487972508591	84.25257731958763	18.09450171821306	43.99484536082474
1221	99.13955169920463	26.01879971077368	26.806218365871295	11.973969631236443	77.99783080260303	131.44830079537238	24.297903109182936	20.36876355748373	32.68185104844541	8.919739696312364	19.496746203904554
1222	107.25644841269842	29.770833333333332	32.910714285714285	30.907242063492063	80.43452380952381	142.12549603174602	40.82142857142857	34.84771825396825	55.161210317460316	19.43799603174603	40.01835317460318
1223	216.31715210355986	61.8975188781014	56.85652642934196	127.34412081984898	165.17367853290185	259.3592233009709	163.48867313915858	179.5663430420712	320.96871628910463	53.52858683926645	115.70226537216828
1224	262.02891933028917	68.54490106544901	60.267884322678846	46.55707762557078	128.20091324200914	247.98934550989347	74.3607305936073	68.21461187214612	102.29528158295281	35.404870624048705	58.06849315068493
1225	193.76444444444445	62.21333333333333	59.75851851851852	44.76148148148148	125.97777777777777	240.4	86.72148148148148	74.02814814814815	117.04592592592593	31.333333333333332	53.01185185185185
1226	184.58751393534	59.26867335562988	60.69676700111483	35.082497212932	130.02452619843925	225.22408026755852	70.30323299888518	63.123745819397996	102.39464882943143	24.620958751393534	47.23411371237458
1227	1147.7791741472172	396.09874326750446	357.375224416517	341.3219628964692	1282.5894673847995	2589.3530819868342	887.884500299222	774.7133453022143	1511.73907839617	160.04608019150209	327.9581089168163
1228	246.15047961630697	77.94184652278177	71.7757793764988	141.2152278177458	137.13429256594725	243.72961630695443	127.67745803357315	139.44424460431654	255.77937649880096	64.2673860911271	131.55275779376498
1229	60.57948717948718	15.833333333333334	16.638461538461538	4.217948717948718	37.67307692307692	58.8948717948718	15.702564102564102	12.426923076923076	19.34102564102564	3.773076923076923	6.402564102564103
1230	270.34468085106386	72.94893617021276	83.93758865248228	64.86099290780142	191.95886524822694	309.2496453900709	143.60283687943263	125.3063829787234	224.57304964539006	31.631205673758867	66.05531914893616
1231	289.27536231884056	81.31884057971014	86.6	24.09623188405797	225.97159420289856	420.0382608695652	64.86202898550725	52.89333333333333	91.74898550724637	15.542028985507246	30.67014492753623
1232	624.04802259887	206.33968926553672	208.35946327683615	154.62923728813558	535.0494350282486	1072.7274011299435	252.79237288135593	223.57697740112994	431.04590395480227	76.03248587570621	168.24435028248587
1233	613.4381313131313	202.45328282828282	198.23737373737373	106.76515151515152	554.0315656565657	1202.0151515151515	209.15404040404042	176.32449494949495	329.5113636363636	55.62626262626262	138.22979797979798
1234	490.21608040201005	160.9179229480737	155.4891122278057	111.0284757118928	473.393634840871	960.3701842546063	156.41206030150755	138.06867671691793	268.62311557788945	56.67169179229481	128.48408710217757
1235	495.32677595628417	177.8775956284153	153.0185792349727	128.93333333333334	478.0863387978142	938.1650273224044	171.9606557377049	163.5846994535519	299.84371584699454	70.72459016393442	144.17267759562841
1236	106.40239043824701	28.48273572377158	31.07702523240372	37.73705179282869	87.49734395750332	149.5577689243028	46.16002656042497	42.39243027888446	74.22509960159363	17.207171314741036	37.897742363877825
1237	74.54014227642277	19.088922764227643	17.914126016260163	7.748475609756097	55.829776422764226	84.63465447154472	23.633638211382113	20.94410569105691	30.476626016260163	5.358739837398374	9.978150406504065
1238	189.86808510638298	53.270921985815605	139.5971631205674	75.14326241134752	167.84822695035461	234.99290780141843	98.53191489361703	101.01843971631206	160.10921985815602	34.47943262411348	75.41276595744681
1239	120.57885304659499	30.03584229390681	91.34229390681004	28.302867383512545	85.50358422939068	127.82437275985663	54.39784946236559	52.738351254480285	92.36559139784946	18.519713261648747	29.659498207885303
1240	117.55177993527508	34.65318230852211	35.107335490830636	70.9487594390507	74.39805825242719	118.05070118662351	50.461704422869474	47.416936353829556	75.96224379719526	32.97950377562028	70.28155339805825
1241	102.1427786930258	28.13728720483251	28.620538165842945	41.73640856672158	76.74684239428885	132.33772652388797	53.81823174080176	48.62218561230093	78.9708951125755	19.963756177924218	47.31850631521142
1242	47.44864341085271	15.249031007751938	13.93265503875969	21.04796511627907	37.49467054263566	61.22141472868217	30.84156976744186	29.776162790697676	45.3062015503876	10.650193798449612	24.69234496124031
1243	47.82729805013928	12.324048282265553	14.847725162488393	18.8263695450325	33.99257195914578	59.73816155988858	31.59702878365831	30.974001857010215	42.45589600742804	8.807799442896936	21.00928505106778
1244	57.96006144393241	20.907834101382488	16.68509984639017	22.293394777265746	37.483870967741936	70.26881720430107	43.48079877112135	39.993855606758835	65.49155145929339	12.456221198156681	28.62058371735791
1245	72.61538461538461	21.18974358974359	20.89128205128205	37.4225641025641	47.022564102564104	80.84307692307692	59.70051282051282	58.12102564102564	105.88	24.57128205128205	42.38461538461539
1246	84.19331243469175	29.144200626959247	26.968652037617556	55.45454545454545	58.63949843260188	110.76175548589342	76.69905956112852	73.27795193312434	134.4576802507837	36.32183908045977	76.71368861024034
1247	328.30434782608694	99.62013729977117	97.2418001525553	132.58428680396645	198.5957284515637	342.17086193745234	152.65903890160183	151.20137299771167	267.02974828375284	62.33562166285279	136.76430205949657
1248	427.037037037037	129.4537037037037	126.17546296296297	177.5699074074074	259.6449074074074	486.40416666666664	171.91018518518518	156.86527777777778	298.1078703703704	77.57175925925925	165.38888888888889
1249	10804.327272727272	3644.787878787879	1947.8424242424242	11162.10909090909	4633.963636363636	5720.430303030303	3281.030303030303	3334.951515151515	6302.466666666666	5035.387878787878	10844.939393939394
1250	244.69808833223468	69.27202812568666	75.49219951658976	59.69742913645353	179.2564271588662	292.42759833003737	115.34761590859152	104.52625796528235	173.8112502746649	30.378817842232475	65.01911667765326
1251	112.73216885007278	34.35043668122271	33.42212518195051	54.82678311499272	72.4872634643377	142.82096069868996	69.14228529839883	65.6877729257642	114.99163027656478	26.783478893740902	55.554221251819506
1252	627.4302325581396	193.08139534883722	156.9515503875969	69.57364341085271	421.3643410852713	613.6860465116279	194.3875968992248	176.95348837209303	296.49418604651163	47.34108527131783	82.06201550387597
1253	332.7435897435897	110.41025641025641	104.44615384615385	31.61025641025641	216.62564102564102	380.44102564102565	109.14871794871794	89.68205128205128	131.0102564102564	19.656410256410258	42.333333333333336
1254	468.72067901234567	143.80324074074073	150.48611111111111	80.7121913580247	333.12808641975306	603.7199074074074	219.0679012345679	180.84722222222223	272.1057098765432	51.62268518518518	94.48611111111111
1255	125.42550505050505	32.17929292929293	35.36742424242424	30.968434343434343	78.77020202020202	140.4179292929293	84.96338383838383	83.65277777777777	139.375	20.478535353535353	36.68181818181818
1256	647.2145833333333	180.0125	187.7861111111111	103.78888888888889	485.8305555555556	811.8923611111111	217.1173611111111	219.69583333333333	359.1534722222222	71.23819444444445	128.76388888888889
1257	19.525882922109336	5.197387518142235	6.231736816642477	5.417513304305757	20.926463473633284	36.46879535558781	7.71988388969521	6.0082244799225935	10.66569908079342	2.699080793420416	4.957910014513788
1258	233.44426537738383	76.00966962127316	74.40612409347301	56.31506849315068	172.0330378726833	335.7225355895783	111.50362610797744	94.99597099113618	162.3569701853344	36.09320440504969	75.47918345420359
1259	316.09119496855345	94.44811320754717	99.39150943396227	78.49371069182389	224.4512578616352	473.46069182389937	130.52201257861634	122.86320754716981	188.32704402515722	43.820754716981135	88.48113207547169
1260	289.85632183908046	78.80377668308702	87.69622331691298	66.53694581280789	205.09113300492612	388.87931034482756	108.61740558292283	99.4704433497537	171.13382594417078	34.09852216748769	75.21674876847291
1261	44.76081424936387	13.460559796437659	13.249363867684478	23.134860050890584	30.549618320610687	38.6234096692112	16.18066157760814	17.641221374045802	25.890585241730278	18.80916030534351	34.267175572519086
1262	42.87987271280827	14.178997613365155	12.144789180588702	9.080350039777247	23.30310262529833	42.65155131264916	22.1678599840891	21.011137629276053	35.34765314240254	7.029435163086714	14.29992044550517
1263	56.12415784408085	15.960859801090793	16.728585178055823	37.99807507218479	27.773500160410652	47.33493743984601	20.345524542829644	17.558549887712545	27.22008341353866	22.622393326916907	45.966634584536415
1264	41.227573182247404	11.871576959395655	10.423984891406988	48.85269121813031	15.226628895184136	24.335221907459868	21.996222851746932	20.69971671388102	30.98394711992446	27.586402266288953	55.35694050991501
1265	20.142620232172472	7.201768933112216	5.830292979546711	14.05362078496407	11.531785516860143	19.263681592039802	7.735765616362631	9.328911000552791	13.23493642896628	8.286898839137645	17.99723604201216
1266	124.32444444444444	34.26814814814815	37.491851851851855	87.08296296296297	82.96	133.52592592592592	94.08592592592592	88.39259259259259	165.58666666666667	34.531851851851854	80.50074074074074
1267	404.58181818181816	119.21414141414141	104.75757575757575	326.989898989899	255.11111111111111	431.80808080808083	298.8020202020202	304.8363636363636	590.4565656565657	126.74343434343434	285.2888888888889
1268	6898.492063492064	2104.8373015873017	2245.1944444444443	286.7579365079365	5170.269841269841	7252.972222222223	1064.670634920635	829.7261904761905	1314.8015873015872	369.37698412698415	654.0357142857143
1269	12591.825670498085	3550.354406130268	4203.400383141762	475.01724137931035	9634.183908045978	14991.375478927202	2068.82183908046	1466.9693486590038	2234.9137931034484	624.4137931034483	1114.0785440613026
1270	12795.948818897637	3742.077427821522	4280.1259842519685	394.7020997375328	9568.68372703412	15660.027559055117	2208.031496062992	1544.3897637795276	2384.04593175853	530.3398950131234	918.7716535433071
1271	10589.091666666667	3139.411111111111	3395.8777777777777	376.3861111111111	8147.727777777778	11255.68888888889	1833.0583333333334	1390.1527777777778	2190.588888888889	459.3222222222222	848.4777777777778
1272	135.64126984126983	46.77619047619048	39.70793650793651	11.866666666666667	62.03650793650794	125.39365079365079	22.787301587301588	22.834920634920636	37.20634920634921	6.907936507936508	15.138095238095238
1273	297.59571619812584	100.27443105756359	83.13253012048193	20.286479250334672	108.93708165997323	181.54886211512718	42.56091030789826	39.34136546184739	74.56224899598394	13.730923694779117	25.39625167336011
1274	875.2075298438934	294.9862258953168	298.68595041322317	252.25987144168963	990.0541781450872	2042.67217630854	416.27823691460054	367.6528925619835	705.3599632690542	123.34435261707989	283.8126721763085
1275	480.04329004329	151.32380952380953	155.28138528138527	111.80865800865801	600.4796536796537	1202.1030303030302	188.61731601731603	160.24502164502164	310.1272727272727	53.65021645021645	112.44329004329005
1276	300.1507177033493	96.75757575757575	88.52153110047847	115.42902711323764	318.066985645933	599.8612440191388	189.6602870813397	173.23125996810208	302.0845295055821	87.99202551834131	162.99362041467305
1277	156.25593008739077	49.82147315855181	49.30212234706617	126.49313358302122	100.58177278401998	178.07865168539325	151.1947565543071	133.36579275905117	256.47440699126093	73.1023720349563	136.93882646691637
1278	230.55555555555554	78.77777777777777	80.77477477477477	150.62462462462463	144.48048048048048	203.38738738738738	149.71471471471472	165.12912912912913	290.2282282282282	87.003003003003	178.67267267267266
1279	279.7287581699346	73.83986928104575	216.6797385620915	86.97712418300654	121.81699346405229	147.45424836601308	61.16013071895425	51.130718954248366	90.18300653594771	57.48039215686274	105.32679738562092
1280	85.32140727489565	24.69171138938581	72.08944543828265	19.108527131782946	46.74418604651163	58.41025641025641	21.131782945736433	18.847346451997616	30.826475849731665	11.836016696481813	25.170542635658915
1281	20.63718820861678	7.104308390022676	18.138321995464853	16.718820861678005	11.317460317460318	18.44671201814059	8.793650793650794	12.158730158730158	19.875283446712018	11.5578231292517	24.931972789115648
1282	91.39218523878436	26.994211287988424	27.150506512301014	47.6579835986493	62.7607332368548	111.28943560057887	52.61456825856247	49.09696092619392	85.08297153883261	21.118186203569707	45.81041968162084
1283	182.0212765957447	53.5531914893617	49.99290780141844	48.156028368794324	70.27304964539007	103.93617021276596	85.37234042553192	86.7872340425532	159.36170212765958	59.280141843971634	73.48226950354609
1284	201.11915887850466	58.623831775700936	61.9797507788162	30.185358255451714	80.81853582554517	131.15342679127727	80.4797507788162	70.55685358255452	114.52180685358256	26.14485981308411	45.8177570093458
1285	373.7282051282051	116.50940170940171	116.12649572649573	59.22222222222222	160.22051282051282	287.24273504273503	135.9059829059829	108.14188034188034	184.59658119658118	45.06666666666667	77.31965811965811
1286	295.3117076808352	81.81133482475764	87.80835197613722	67.63087248322148	147.7345264727815	244.98359433258761	104.06338553318419	91.47501864280387	148.0387770320656	35.53318419090231	74.19388516032811
1287	172.66460905349794	51.946502057613166	44.96296296296296	12.491769547325102	103.22633744855968	168.34773662551441	45.833333333333336	39.65843621399177	64.89917695473251	10.820987654320987	18.228395061728396
1288	55.86619718309859	17.72887323943662	17.857981220657276	6.838028169014085	40.69953051643193	69.43075117370893	26.2981220657277	20.502347417840376	30.332159624413144	8.708920187793428	13.463615023474178
1289	1109.0562180579216	318.58205565019875	354.9426462237365	70.77115275411698	811.6973310618966	1567.1942078364566	268.47529812606473	207.8268029528677	330.36910846110163	70.2947189097104	135.54230550823397
1290	586.9433106575964	171.8140589569161	185.1609977324263	30.984126984126984	424.93650793650795	831.7074829931972	118.58503401360544	80.85714285714286	144.4716553287982	26.73015873015873	53.426303854875286
1291	438.91907514450867	112.36416184971098	127.01734104046243	56.18304431599229	344.9325626204239	587.9132947976879	93.7495183044316	84.33718689788054	138.16184971098266	27.36994219653179	68.14643545279384
1292	345.35909822866347	91.19806763285024	112.02898550724638	52.409017713365536	274.35748792270533	514.5619967793881	84.13687600644123	75.06441223832527	125.23188405797102	26.36231884057971	57.5024154589372
1293	266.9393034825871	73.65273631840796	82.00199004975124	39.98706467661692	204.6218905472637	330.68059701492535	73.89253731343284	67.4407960199005	114.1950248756219	22.935323383084576	51.90049751243781
1294	191.4561403508772	56.08020050125313	56.468671679197996	33.86967418546366	103.88721804511279	179.30827067669173	59.96491228070175	64.77694235588973	129.7593984962406	28.328320802005013	61.037593984962406
1295	272.9028985507246	75.29130434782608	78.4536231884058	108.04927536231884	184.97246376811594	315.5536231884058	148.88115942028986	133.99420289855072	237.11304347826086	62.18405797101449	134.1391304347826
1296	263.90714285714284	80.71190476190476	86.23571428571428	121.98095238095237	185.58809523809524	343.16190476190474	143.77142857142857	121.57380952380953	227.6809523809524	65.6595238095238	142.58095238095237
1297	314.3288590604027	103.76957494407159	106.0413870246085	100.52572706935123	242.54697986577182	413.09284116331094	159.80425055928413	131.38478747203578	221.9261744966443	64.01565995525728	116.79530201342281
1298	656.8635693215339	204.07448377581122	217.93289085545723	244.81120943952803	421.91150442477874	757.8274336283185	326.05973451327435	296.5840707964602	527.25	164.10250737463127	315.71828908554573
1299	1870.9647266313932	581.5396825396825	567.1463844797178	1169.2751322751324	1113.2522045855378	2020.294532627866	1147.3633156966491	1086.721340388007	1878.2081128747795	573.726631393298	1143.5555555555557
1300	876.1723270440251	277.1333333333333	264.2566037735849	354.64654088050315	555.2993710691824	1004.77106918239	453.3735849056604	390.1509433962264	658.7672955974842	198.08553459119497	395.5295597484277
1301	747.6770833333334	219.39583333333334	247.83617424242425	73.76988636363636	499.73200757575756	877.7575757575758	204.1306818181818	172.99621212121212	259.20075757575756	72.55587121212122	143.3598484848485
