gene_callers_id	DSS3_ac_a	DSS3_ac_b	DSS3_glc_a	DSS3_glc_ac_19_a	DSS3_glc_ac_19_b	DSS3_glc_ac_19_c	DSS3_glc_ac_34_a	DSS3_glc_ac_34_b	DSS3_glc_ac_34_c	DSS3_glc_b	DSS3_glc_c
3948	20.986464968152866	30.089171974522294	34.642515923566876	33.517515923566876	27.24044585987261	29.770700636942674	21.671974522292995	26.246815286624205	31.56050955414013	35.75398089171974	34.10111464968153
3949	10.238521836506159	13.903695408734603	13.236282194848824	12.442329227323627	7.667413213885778	11.533034714445689	8.577827547592385	9.198208286674133	10.160134378499441	14.22956326987682	11.65845464725644
3950	26.527405602923263	28.478684531059685	33.31181485992692	18.918392204628503	26.138855054811206	27.40438489646772	28.839220462850182	25.275274056029232	55.05115712545676	35.79902557856273	35.969549330085265
3951	12.54510556621881	14.708253358925145	9.786948176583493	10.833013435700575	8.422264875239923	8.001919385796546	9.777351247600768	5.809980806142034	9.272552783109404	11.134357005758158	9.028790786948177
3952	74.23342175066313	90.026525198939	62.204244031830235	56.3289124668435	49.782493368700266	50.217506631299734	72.85145888594164	58.816976127320956	98.6976127320955	68.70291777188329	59.95490716180371
3953	173.12214983713355	153.11237785016286	143.11074918566774	102.72475570032573	70.55374592833876	75.09609120521172	117.02605863192183	107.14657980456026	141.68241042345278	152.53094462540716	110.56514657980456
3954	222.60164083865087	240.69826800364632	131.35551504102096	198.51595259799453	149.37739288969917	136.09024612579762	109.02278942570648	73.1376481312671	115.52689152233364	182.4193254329991	154.82771194165906
3955	668.3150684931506	656.0246575342466	406.2630136986301	612.4082191780822	497.38904109589043	495.2219178082192	254.14246575342466	251.2	331.92602739726027	494.46849315068494	460.67123287671234
3956	518.2771168649405	551.4692092372288	222.58012596221133	351.9247725682295	240.34324702589223	240.7102869139258	136.11546536039188	94.99300209937019	150.30685794261723	265.80300909727083	226.45416375087473
3957	330.8903002309469	413.52078521939956	120.52078521939954	279.9307159353349	207.04849884526558	206.85565819861432	95.12586605080831	72.22517321016166	121.59006928406467	169.95150115473442	140.50461893764435
3958	868.228701594533	992.2282460136674	254.26332574031892	567.5640091116173	430.3717539863326	448.31753986332575	234.89157175398634	220.32801822323464	331.2847380410023	321.69020501138954	231.5266514806378
3959	97.8567335243553	106.84957020057307	64.19340974212034	60.01002865329513	38.98137535816619	39.16618911174785	38.587392550143264	38.90830945558739	53.49856733524355	64.96991404011462	61.287965616045845
3960	29.885420944558522	33.7782340862423	24.105133470225873	26.58439425051335	20.03819301848049	21.37577002053388	16.903080082135524	20.42258726899384	23.370431211498975	22.657084188911703	25.238193018480494
3961	40.90153452685422	35.5997442455243	24.78005115089514	30.76982097186701	20.350383631713555	25.61381074168798	19.968030690537084	20.9693094629156	24.017902813299234	23.713554987212277	23.728900255754475
3962	51.59275452841974	65.44722048719551	38.57713928794504	50.212367270455964	40.171767645221735	38.70893191755153	32.486570893191754	36.292941911305434	48.469706433479075	48.60149906308557	44.791380387257966
3963	33.46251053074979	49.81381634372367	39.00421229991576	42.60488626790227	31.545071609098567	32.17017691659646	34.445661331086775	32.29064869418703	44.72198820556024	46.87868576242629	44.95956192080876
3964	17.15146831530139	26.78516228748068	40.683153013910356	32.36321483771252	21.023183925811438	23.100463678516228	28.935085007727974	27.157650695517773	39.085007727975274	41.57650695517774	35.061823802163836
3965	34.42625	30.60125	37.23625	33.27375	27.46375	31.4	26.42625	27.2475	36.97	36.64625	37.69875
3966	60.66103896103896	75.35714285714286	68.31818181818181	69.4	51.287012987012986	53.933766233766235	46.092207792207795	44.94675324675325	61.10779220779221	84.48311688311688	66.79480519480519
3967	30.070478723404257	39.264627659574465	29.238031914893618	38.234042553191486	32.9561170212766	32.163563829787236	22.695478723404257	21.636968085106382	35.454787234042556	35.680851063829785	29.799202127659573
3968	31.936548223350254	34.691624365482234	28.298223350253807	38.880710659898476	26.318527918781726	26.766497461928935	20.86294416243655	22.496192893401016	31.690355329949238	29.756345177664976	26.36294416243655
3969	410.69484536082473	278.4886597938144	528.9134020618557	422.5010309278351	340.4742268041237	329.08659793814434	341.859793814433	355.1216494845361	489.83505154639175	546.6288659793814	594.1752577319587
3970	279.71583514099785	241.40780911062907	295.7527114967462	353.28416485900215	250.9110629067245	234.14316702819957	256.1366594360087	239.54229934924078	324.3600867678959	244.99783080260303	279.25379609544467
3971	465.29899497487435	380.5753768844221	537.3316582914573	467.02010050251255	318.4321608040201	289.3643216080402	316.4924623115578	292.43467336683415	404.3743718592965	620.4899497487437	566.3492462311558
3972	427.8988195615514	438.5193929173693	299.09780775716695	410.6947723440135	286.787521079258	267.45699831365937	301.2192242833052	265.50590219224284	385.08600337268126	329.1298482293423	298.5564924114671
3973	464.21763392857144	436.7064732142857	319.875	407.83816964285717	307.71875	301.4341517857143	229.67633928571428	229.765625	312.8046875	370.40066964285717	337.52566964285717
3974	6020.564220183486	6858.766055045871	3526.454128440367	7450.371559633028	5678.568807339449	6203.027522935779	4536.105504587156	4928.0091743119265	4865.504587155963	3730.922018348624	4138.697247706422
3975	1398.3079584775087	2138.1608996539794	936.3512110726643	2586.325259515571	1789.7093425605535	1704.7283737024222	1036.143598615917	922.8096885813148	1076.560553633218	883.2889273356401	965.378892733564
3976	501.30430528375734	518.6213307240705	294.0900195694716	670.7553816046967	447.14579256360076	472.73874755381604	173.65068493150685	161.24559686888455	219.32289628180038	342.5420743639922	336.3679060665362
3977	598.7142857142857	509.6263736263736	231.7912087912088	531.8901098901099	338.7967032967033	354.2967032967033	164.28021978021977	137.8021978021978	190.74725274725276	230.71978021978023	246.6813186813187
