gene_callers_id	DSS3_ac_a	DSS3_ac_b	DSS3_glc_a	DSS3_glc_ac_19_a	DSS3_glc_ac_19_b	DSS3_glc_ac_19_c	DSS3_glc_ac_34_a	DSS3_glc_ac_34_b	DSS3_glc_ac_34_c	DSS3_glc_b	DSS3_glc_c
310	596.936170212766	548.8297872340426	539.2021276595744	646.8468085106383	502.80212765957447	449.32553191489365	429.336170212766	460.1808510638298	558.7170212765958	645.7595744680851	604.3787234042553
311	53.876315789473686	59.65526315789474	24.66842105263158	30.75	27.352631578947367	33.10526315789474	22.42105263157895	24.50263157894737	32.386842105263156	29.33421052631579	21.95
312	284.2901098901099	334.68131868131866	120.91428571428571	149.0835164835165	109.34725274725275	99.74285714285715	119.52087912087912	111.66373626373627	167.38681318681319	137.64395604395605	125.6989010989011
313	333.26623376623377	294.1038961038961	116.83116883116882	124.55194805194805	86.03571428571429	71.02922077922078	118.49025974025975	114.92532467532467	146.69480519480518	123.56818181818181	102.86363636363636
314	1141.3851761846902	1145.3304981773997	348.13608748481164	990.3754556500608	738.7162818955043	704.8487241798299	370.37181044957475	314.47387606318347	493.92466585662214	375.92405832320776	335.9507897934386
315	1248.4288828337874	1481.8441416893734	1675.541689373297	1455.4059945504086	1122.2223433242507	1090.5623978201636	1461.7771117166212	1372.5547683923705	2142.5029972752045	2048.0719346049045	1719.1384196185286
316	997.207389749702	1357.9916567342075	639.5518474374255	1006.0679380214541	788.5315852205006	754.1418355184744	803.6352800953516	780.7032181168057	1175.9356376638855	761.295589988081	648.0965435041717
317	662.7494989979959	726.7565130260521	470.1122244488978	640.6402805611223	473.84669338677355	454.7234468937876	601.2014028056112	513.2214428857716	767.1062124248497	544.4078156312626	490.6663326653307
318	313.9953488372093	436.1441860465116	414.45581395348836	324.16279069767444	291.4976744186047	264.33953488372094	489.19069767441863	467.71162790697673	629.1534883720931	694.7860465116279	577.4744186046512
319	587.5058214747736	726.8175937904269	392.2509702457956	541.7076326002588	452.9521345407503	431.3001293661061	419.26649417852525	532.75808538163	643.3156532988357	444.1332470892626	404.08408796895213
320	32426.76219512195	21452.823170731706	16407.231707317074	12267.103658536585	13893.213414634147	12050.378048780487	19877.756097560974	23809.79268292683	28139.39024390244	15055.914634146342	15522.225609756097
321	1100.1120092378753	1351.6108545034642	882.0635103926097	712.7471131639722	562.972286374134	467.6316397228637	1072.1732101616628	1137.7274826789837	1538.3267898383372	606.771362586605	622.594688221709
322	34.07180570221753	38.61774023231256	21.929250263991552	33.37486800422386	25.454065469904965	26.50052798310454	22.39598732840549	25.97676874340021	28.803590285110875	28.728616684266104	24.318901795142555
323	3532.4113573407203	3864.3351800554015	426.7049861495845	1476.325484764543	1115.1551246537397	1177.5595567867035	390.5706371191136	344.90858725761774	500.04709141274236	521.4224376731302	397.4875346260388
324	2424.7625531914896	2737.291914893617	1030.7829787234043	1543.056170212766	1214.251914893617	1195.3336170212765	1074.2331914893616	980.8987234042553	1438.2689361702128	1292.4178723404254	1017.3191489361702
325	13.205005959475566	16.733015494636472	5.487485101311084	8.98569725864124	5.976162097735399	8.218116805721097	7.258641239570918	7.946364719904649	8.95113230035757	5.632896305125149	5.249106078665077
326	59.201716738197426	64.3519313304721	58.3293991416309	54.28111587982833	38.78004291845494	39.262875536480685	60.012875536480685	57.48175965665236	76.26716738197425	66.18884120171674	57.47532188841202
327	104.49403341288783	123.83293556085918	121.84964200477327	101.9236276849642	81.28162291169451	79.80668257756564	116.85680190930788	121.88782816229117	171.73508353221956	137.89976133651552	127.92840095465394
328	69.39656816015253	72.22974261201144	95.14108674928504	44.94184938036225	36.99809342230696	33.877979027645374	150.3250714966635	126.96091515729266	187.3851286939943	64.02383222116302	60.81029551954242
